,text,label
84,A Can I take it on the freeway to check for acceleration?,2
85,Some people prefer to process information on paper rather than on a screen. Researching a vehicle on the Internet will offer more information but with a purchase of this magnitude always research a vehicle in the way that s most comfortable to you. ,2
86,What average does it give,2
87,Does it have an insurance?,2
88,Mr. Smith Yeah right. ,2
89,If you want   and they almost always offer it anyway   ask for the salesperson s card. ,2
90,B Would you like to take this car for a spin?,2
91,Driving Officer No! And uh watch out. Mr. Smith. Now you are tailgating the vehicle in front of us.,2
92,Play with the sun visors to make sure they offer adequate protection from distracting rays. Little things like this may seem very insignificant in the grand scheme of a car s offerings but they re also the things that will repeatedly annoy you while you re on the road.,2
93,How much mileage does it give?  ,2
94,5 additional questions to ask yourself during your test drive     ,2
95,B Would you like to test drive this car?,2
96,A This car has a nice smooth ride even on the freeway.,2
97,2. Do you need insurance?,2
98,Register the interior quietness (or loudness) of the vehicle and imagine yourself having a normal conversation with a passenger in the front seat.             ,2
99,For how long should I take the car out?,2
100,down the street!,2
101,How many years warranty on Engine work and the cost for maintenance!  ,2
102,What new features involved,2
103,A I have yet to take my driving test.,2
104,B Actually you are going to have to make an appointment first.,2
105,Mr. Smith Okey-dokey.,2
106,A When can I take my test?,2
107,When can we test drive the car?,2
108,What mileage does the car provide?,2
109,Mr. Smith Oh. sorry about that. It wo not happen again.,2
110,What is the mileage on it?,2
111,How is this car different from the other cars in this segment?,2
112,Bring your phones cords and other loose items you d regularly use and store in a car to make sure there are ample cubbies and storage places to accommodate your needs.,2
113, In terms of equipment don t expect executive levels of luxury in a supermini  WhatCar.com says.  Instead compare like with like and standard equipment between competing models to establish the value for money you re getting.       ,2
114,Can I take more than  cars for a test drive?,2
115,What happens if the vehicle breaks down in the middle of the road,2
116,A No I still need to take it.,2
117,How much is the fuel intake?,2
118,Here are  things you should keep in mind and make sure you do when you re test-driving a new car from before to during to after.,2
119,3. For how long should you take the car out?    ,2
120,Safety like absair bag etc,2
121,yes you can also contact directly from where your friend has received history I am extremely sorry I am not able to help you on the test track ok thank you ok thank you send it nothing nothing just wanted to test,2
122,A I need to get my driver's license.,2
123,A I would like to do that right now if I could.,2
124,B I will go get the keys and you can get out your Driver's License and Proof of Insurance.,2
125,Are the seats comfortable for long drives?,2
126,When is it available if i book it today,2
127,A I want to take the car up to freeway speed.,2
128,B Great! Sign this card buckle your seatbelt and we will hit the road.,2
129,Some insurers provide temporary car insurance of between one and  days which you could take out to test drive a car for a longer period.            ,2
130,Yes always if you want to drive on the road. If you have your own car insurance check with your insurance company to see if you can drive someone else s car. If you don t have insurance a trader or private seller s insurance might cover you   you will need to ask them.       ,2
131,Will it be a brand new car,2
132,B You will have to take your driving test. Have you taken it yet?,2
133,How does the car compare to my current vehicle and what different features do I get.. ,2
134,Do the brakes allow to make smooth and abrupt stops? ,2
135,B I will schedule you for  o'clock Friday morning.,2
136,Is the car suitable for terrain as well as city drive?,2
137,Avg mileage of the car   ,2
138, I understand you re busy the work week is hectic! Let s get you,2
139,It depends but get as much time behind the wheel as you can on a variety of roads. WhatCar.com assumes you ll only get about  minutes behind the wheel usually on routes dictated by the seller (dealers often have set routes).       ,2
140,A I really love the look of this car.,2
141,A The morning would be nice.,2
142,Is it safe ,2
143,B Take a left at the next signal to enter the freeway. Just keep it under the speed limit!,2
144,A May I make one right now please?,2
145,B Yes this is a very popular car.,2
146,If you often have coffee or another beverage while driving bring along your favorite to-go mug to make sure it fits well in the cup holders.,2
147,What is the mileage of car,2
148,Do I need a valid driving licence,2
149,B That would be fine; just do not exceed the speed limit!,2
150, Let s get you down for an appointment. Does tomorrow at ,2
151,Driving Officer Oh Mr. Smith. Keep your eyes on the road!,2
152,How many hours giving to drive,2
153,Safety features of the car ,2
154,Before the customer hangs up the phone your salespeople should,2
155,Would you be willing to rent the car for the same monthly amount you re buying it for?,2
156,Asking to show the controls do's n dont's,2
157,A Whoa this car has wonderful pickup!,2
158,This will help you better understand the information.       ,2
159,What happens if the vehicle breaks down in the middle of the road,2
160,Driving Officer Okay. Now you can start your car.,2
161,A Here's my Driver's License and Proof of Insurance.,2
162,Driving Officer No. It's my day off.,2
163,What are the features of the car ?,2
164,A I found my Driver's License and Proof of Insurance.,2
165,A Friday will be fine.,2
166,Safety Manual of the car. ,2
167,What s the mileage of this vehicle?,2
168,Other information to get after a new car test drive          ,2
169,What service will be provided?  ,2
170,B Well just sign this card and we will be on our way. Do not forget to buckle your seatbelt!,2
171,Beyond off-the-line acceleration does the vehicle provide good second-effort acceleration between -40 mph?,2
172,What if I don t have a license ,2
173,Caller,2
174,B While I'm getting the keys you just need to take out your Driver's License and Proof of Insurance.,2
175,What bs version is the car,2
176,What does the manufacturer's warranty include?  ,2
177,If you use a stroller andor car seat bring those along as well to ensure there s ample room to install and comfortably fit them.         ,2
178,Does the car have air bags?,2
179,Consider the intuitiveness of the controls and check the position of switches can you reach them easily from a comfortable driving position? Are the instruments easy to read?        ,2
180,There s a chance if you walk in without an appointment I will be,2
181,B Would you like to take this car for a spin?,2
182,Pull into a parking lot park and get out of the car. You re going to be parking your car multiple times pretty much every day so you want to see how easy it is to maneuver into a space how easy it is to get out of the car when it s parked next to another vehicle,2
183,Does the car have ABS?,2
184,Take a moment to see how easy it is to pair your phone to the car's Bluetooth and if the vehicle is equipped with voice recognition take a look at how well it works and responds to your requests.,2
185,B Sure you can. The soonest day available will be this Friday.,2
186,A I have not taken it yet.,2
187,What is the fuel type?,2
188,What mileage does the car provide?,2
189,for you. Is the number you gave me the best way to reach you? ,2
190,Great your salesperson has the appointment by this point. Now lets make sure they tie,2
191,CarBuyer.co.uk recommends driving on  fast dual carriageways slow country routes and stop-start speed-bumped town roads  as this will give you an idea of how the car behaves in most of the situations in which you re likely to be driving it.,2
192,Will it be a brand new car,2
193,Can you show any pertinent features beyond test drive?,2
194,  Give the customer their (sales person) name and number,2
195,A I would like to get my driver's license today.,2
196,B You need to take your driving test. Have you?,2
197,B OK after you sign this card we will take a spin. Make sure you buckle your seatbelt!,2
198,how was it possible today contact the dealership directly,2
199,Is the vehicle sturdy,2
200,B You know I have driven it myself and I agree with you.,2
201, Do you know how to get to the dealership?  (Provide necessary,2
202,Level of comfortability if seniors or childrens are riding in the backseat  ,2
203,Luckily most of it will be obvious unusual clunks from the suspension or creaks and knocking sounds during tight turns can indicate problems and if you re struggling to find gears it could be a fault with the car not you,2
204,What are the after sales services offered ?  ,2
205,Try out the air conditioning and climate controls on maximum to see how user-friendly they are how well the air flows how quickly the car heats up or cools down how loud it sounds and where the system blows the most air.        ,2
206,Is there any online website?,2
207,Driving Officer Ah. Forget it. Just keep driving.,2
208,The car price  ,2
209,How much average does the car give in the city and highway?,2
210,How much milage does the car give?,2
211,How s the braking system of the vehicle?,2
212,Mr. Smith Oh yeah.,2
213,relation good have a confirmed to Transporter or to a bulk buyers in that case,2
214,Do i have to come to the dealership or will the test drive car be driven home? ,2
215,What s the mileage of this vehicle?,2
216,B Fine all I will need from you is your Driver's License and Proof of Insurance.,2
217,B Great! Sign this card buckle your seatbelt and we will hit the road.,2
218,  Ask the customer to grab a piece of paper and a pen,2
219,A I would like to go on the freeway to test it for speed.,2
220,A This car handles great and I love it!,2
221,What is the global ncap rating of the car,2
222,  Promise a follow-up call to confirm the appointment,2
223,This doesn t mean you ll use it and I recommend negotiating directly with a manger; it just means you recognize the time they spent helping you out of courtesy       ,2
224,Beyond off-the-line acceleration does the vehicle provide good second-effort acceleration between -40 mph?,2
225,scripture which are you looking specifically for that you got the tigor electric ok not used for commercial purposes as of now however I will try to assist you with that tell me about new can you play can I please put your call on hold yes,2
226,A That would be great.,2
227,What if I don t have a license ,2
228,ok but then my friend had taken a test drive some days back,2
229, Before you get behind the wheel of a used car take a good look all around  recommends Driving.co.uk the Sunday Times  car buying website. ,2
230,What is the engine capacity,2
231,Automatic or manual?,2
232,How and when can I get a test drive,2
233,Do you want to try manual car or automatic car?,2
234,A Can I take my test right now?,2
235,How does the car compare to your current vehicle   and what do you like or dislike (if anything) about it,2
236,Ask if they have any comparison materials for the vehicle to help you research and whittle down the choices later.          ,2
237,Mr. Smith Oh yeah. I'm just so excited about getting my license today. [Right.].,2
238,B Could you fill these papers out please?,2
239,How many years does the company provide warranty for the car?  ,2
240,Avg mileage of the car ,2
241,How long is the test drive?,2
242,Do I need a valid driving licence,2
243,Before you decide on taking a test drive based on your budget finalise the specifications and features you absolutely must have on the car. The feature could be as basic as a power steering to something as non-essential as a Bluetooth sound system. Logon to  and research the car models and variants that fit these aspects. If you are still confused about which car to buy and will only decide post a test drive then shortlist a maximum of  cars as more the number of car you shortlist the more confused you will be while making the final decision. ,2
244,information),2
245,What extras can be thrown into the deal for free?,2
246,Have you ever met an accident while driving car?  ,2
247,For those who prefer having physical information ask if they have a full brochure on the vehicle you re interested in so you have all the specs on the vehicle as well as all the trim levels options and color choices available.       ,2
248,What is the specific criteria you are looking in the car?,2
249,Will it be a brand new car,2
250,I wanted to take a test drive of electric car,2
251,What happens of the car gets damaged during test drive? ,2
252,How long will the drive be,2
253,A Can I take it on the freeway to check for acceleration?,2
254,B As long as you do not exceed the speed limit that would be fine.,2
255,B How does Friday sound?,2
256,Do you have any comparison materials?,2
257,unavailable. I m committed to helping you find what you need.,2
258,How many hours giving to drive,2
259,Ask if they can show you any pertinent features beyond the test drive such as operating the trunk doors controls or other noteworthy items they feel make the vehicle stand out against the competition. ,2
260,Is there anything unusual or different about the vehicle I need to know?,2
261,What happens if the vehicle breaks down in the middle of the road ,2
262,Mr. Smith So how am I doing? Can I just take a peek at your notes?,2
263,What's the best thing about the carbike,2
264,Would you be comfortable having your spouse or partner s parents riding in the backseat?        ,2
265,If I cause any damage to the car while test driving it do I have to buy the car or just pay the expenses? ,2
266, I m not sure what time I will be able to come by. But I ll stop by,2
267,B You know I have driven it myself and I agree with you,2
268,A I would like to make one right now.,2
269,If possible you should take the car for a drive at night to see how well the headlights illuminate the road. If you go on your test drive during the day take it under a bridge or into a tunnel to test the headlights and see how legible the instruments are when it s dark.        ,2
270,What are the key features of the car ,2
271, Does all the paintwork match? Are the wheels and tyres in good condition with no corrosion or cracks?        ,2
272,What is the difference in the mid model vs top model?,2
273,Is the safety technology an upgraded version in this model?,2
274,You ll also want to get back in the car and check for rear visibility while backing out.,2
275, I will call you tomorrow just to make sure this time is still good,2
276,A Yes I would love to take it for a drive.,2
277,B Is Friday good for you?,2
278,Mr. Smith Again? Why? Is it less crowded that day?,2
279,What are the unique features of this car which are different from competition?,2
280,What are the features of the car?,2
281,Driving Officer Whoa! Get out! [What?] Get out! I'm driving back to the office.,2
282,A I would enjoy seeing how it handles.,2
283,Will there be anyone else in the car when i test drive?,2
284,How does the car compare to my current vehicle and what different features do I get.. ,2
285,What new features involved,2
286,About mileage,2
287,A This car handles great and I love it!,2
288,A I really love the look of this car.,2
289,hello yes you Tata Motors call centre,2
290, Do you have a pen and paper handy? Let me give you my name,2
291,How long will the drive be,2
292,5. What should you be looking for while on the test drive?,2
293,What is the engine capacity,2
294,How low can you go on the price?,2
295,Any extra cost to be payed while purchasing the car?   ,2
296,B Yes this is a very popular car.,2
297,Each type of car will require a different focus.     ,2
298,A Yes I would love to take it for a drive.,2
299,Can i test drive with a learning license? ,2
300,B All right. Come in on Friday at .,2
301,A All right but will I be able to take my test today?,2
302,Color options,2
303,What is the platform the car is built on  ,2
304,Do you have a license,2
305,Do I get a better offers?,2
306,and number in case you have any questions.  (Writes down,2
307,What are the car features?,2
308,Does the car have air bags?,2
309,B Well just sign this card and we will be on our way. Do not forget to buckle your seatbelt!,2
310,A If I could do it in the morning then that would be good.,2
311,Ask questions about vehicle features you may have heard of as well and let them show you.,2
312,A I have got my Driver's License and Proof of Insurance ready.,2
313,A I want to take the car up to freeway speed.,2
314,Questions to ask after test-driving a car   ,2
315,What does it work on ?,2
316,your dealership a sale. Don t let your prospects accidentally end up at the dealership,2
317, If you re buying a family car and have small children take your child seat along and check that it fits- journalist Lizzie Catt (Lizzie_Catt).  Check how easy it is to get the seat and your child in and out and look for lots of handy storage compartments.        ,2
318,A The styling of this car really appeals to me.,2
319,B Please fill out this paperwork.,2
320,What is the mileage,2
321,Mr. Smith Sure. Wait. Hey bud. Move your car. I was here first!,2
322,How many people bought the car right away after the test drive?,2
323,Salesperson,2
324,Mismatched paintwork could indicate an accident while if there s major damage or corrosion it could mean the car failed its last MOT so you may not want to take the test drive at all.       ,2
325,Are there any extra fees?,2
326,A How can I get my driver's license?,2
327,p.m. or  p.m. work better for you? ,2
328,Can I book this car after having a test drive ,2
329,B I will go get the keys and you can get out your Driver's License and Proof of Insurance.,2
330,A I have got my Driver's License and Proof of Insurance ready.,2
331,Salesperson,2
332,B How about taking this car out for a drive to see if you like how it handles?,2
333,Does the car have power steering ?,2
334,What happens if it meets with an accident,2
335,Beyond off-the-line acceleration does the vehicle provide good second-effort acceleration between -40 mph?          ,2
336,Broken potholed roads can be particularly revealing.    ,2
337,B Okay so Friday at what time?,2
338,Experiment with the controls and infotainment system to see how adjustable the lighting and the screen illumination is.          ,2
339,B Eleven o'clock on Friday morning. See you then,2
340,How many air bags does it have?,2
341,A That's perfect.,2
342,B Okay first I'm going to need you to fill out the paperwork.,2
343,A Wow what a cool car!,2
344,directions),2
345,What accessories are available with the car?,2
346,What is the service duration,2
347,How much does this car cost?,2
348,Mr. Smith Does this mean I did not pass the test?,2
349,B As long as you do not exceed the speed limit that would be fine.,2
350,Could you help familiarize me with the vehicle in terms of adjusting to a comfortable seating position learning the controls etc?,2
351,Discounts and payment options  ,2
352,What is the service duration,2
353,  Provide directions to the dealership,2
354,How s the braking system of the vehicle?,2
355,A I would like to do it sometime in the morning.,2
356,How is on road performance,2
357,B How about taking this car out for a drive to see if you like how it handles?,2
358,When can we except a new model of this car,2
359,How safe is the car? ,2
360,B OK after you sign this card we will take a spin. Make sure you buckle your seatbelt!,2
361,B Have you taken your driving test yet?,2
362,Here we go!,2
363,Mr. Smith Gosh. I did not see that one and . . . Ah Could you grab my cell phone under my seat. [Huh?] Nah I will get it.,2
364,Demo about safety of car  ,2
365,Set the driver s seat to your ideal position and then get into the seat behind it to make sure there will be enough leg room for friends loved ones and other passengers who might rear bumpers start.        ,2
366,What happens of the car gets damaged during test drive?   ,2
367,When can I schedule for a drive ,2
368,Driving Officer Look Mr. Smith. Could you do me a favor? When you come back to take the test again plan on coming on Friday.,2
369,What Does the Warranty Cover? ,2
370,Can this car run on CNG,2
371,Driving Officer Okay. Now pull over here and show me that you can parallel park.,2
372,How much does it cost on road apart from Ex-Showroom price?,2
373,A This car has a nice smooth ride even on the freeway.,2
374,1. Is it a case of just jumping in the car and heading down the road?      ,2
375,Does the car have air bags?,2
376,About the top speed and power  ,2
377,A I found my Driver's License and Proof of Insurance.,2
378,What bs version is the car,2
379,Do the brakes allow you to make smooth and abrupt stops  ,2
380,How low can you go on the price?,2
381,Could I come back for a test drive in the night to test the headlights?  ,2
382, Thanks again and I look forward to seeing you tomorrow at  p.m.! ,2
383,How much is the waiting period ?,2
